player_id,name,team,league,sofascore_id,full_name,nationality,position,jersey_number,preferred_foot,height_cm,birth_date,team_name,team_id,market_value_eur,contract_until,national_team_country,is_international,stat_rating,stat_totalRating,stat_countRating,stat_goals,stat_bigChancesCreated,stat_bigChancesMissed,stat_assists,stat_expectedAssists,stat_goalsAssistsSum,stat_accuratePasses,stat_inaccuratePasses,stat_totalPasses,stat_accuratePassesPercentage,stat_accurateOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_accurateFinalThirdPasses,stat_keyPasses,stat_successfulDribbles,stat_successfulDribblesPercentage,stat_tackles,stat_interceptions,stat_yellowCards,stat_directRedCards,stat_redCards,stat_accurateCrosses,stat_accurateCrossesPercentage,stat_totalShots,stat_shotsOnTarget,stat_shotsOffTarget,stat_groundDuelsWon,stat_groundDuelsWonPercentage,stat_aerialDuelsWon,stat_aerialDuelsWonPercentage,stat_totalDuelsWon,stat_totalDuelsWonPercentage,stat_minutesPlayed,stat_goalConversionPercentage,stat_penaltiesTaken,stat_penaltyGoals,stat_penaltyWon,stat_penaltyConceded,stat_shotFromSetPiece,stat_freeKickGoal,stat_goalsFromInsideTheBox,stat_goalsFromOutsideTheBox,stat_shotsFromInsideTheBox,stat_shotsFromOutsideTheBox,stat_headedGoals,stat_leftFootGoals,stat_rightFootGoals,stat_accurateLongBalls,stat_accurateLongBallsPercentage,stat_clearances,stat_errorLeadToGoal,stat_errorLeadToShot,stat_dispossessed,stat_possessionLost,stat_possessionWonAttThird,stat_totalChippedPasses,stat_accurateChippedPasses,stat_touches,stat_wasFouled,stat_fouls,stat_hitWoodwork,stat_ownGoals,stat_dribbledPast,stat_offsides,stat_blockedShots,stat_passToAssist,stat_saves,stat_cleanSheet,stat_penaltyFaced,stat_penaltySave,stat_savedShotsFromInsideTheBox,stat_savedShotsFromOutsideTheBox,stat_goalsConcededInsideTheBox,stat_goalsConcededOutsideTheBox,stat_punches,stat_runsOut,stat_successfulRunsOut,stat_highClaims,stat_crossesNotClaimed,stat_matchesStarted,stat_penaltyConversion,stat_setPieceConversion,stat_totalAttemptAssist,stat_totalContest,stat_totalCross,stat_duelLost,stat_aerialLost,stat_attemptPenaltyMiss,stat_attemptPenaltyPost,stat_attemptPenaltyTarget,stat_totalLongBalls,stat_goalsConceded,stat_tacklesWon,stat_tacklesWonPercentage,stat_scoringFrequency,stat_yellowRedCards,stat_savesCaught,stat_savesParried,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totwAppearances,stat_expectedGoals,stat_goalKicks,stat_ballRecovery,stat_outfielderBlocks,stat_appearances,sofascore_rating,attr_att,attr_cre,attr_tec,attr_def,attr_tac,stat_goalsPrevented,stat_kilometersCovered,stat_numberOfSprints,stat_topSpeed,stat_km_per90,stat_sprints_per90,season
604258,David Soria,Getafe,La Liga,604258,David Soria,Spain,G,13.0,Right,192.0,1993-04-04,Getafe,2859,2700000.0,2030-06-30,,0,7.2078947368421,273.9,38,0,0,0,0,0.12092885,0,504,618,1122,44.919786096257,186,318,96,1,0,0.0,0,0,2,0,0,0,0.0,0,0,0,2,100.0,3,75.0,5,83.333333333333,3420,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,38.745019920319,35,3,0,0,633,0,95,65,1382,3,0,0,0,0,0,0,0,118,12,4,2,82,33,30,8,12,25,25,10,2,38,0.0,0.0,1,0,0,1,1,0,0,0,1004,38,0,0.0,0.0,0,3,25,229,893,4,,287,314,0.0,38,7.2078947368421,,,,,59.0,7.0945,36.9,0.0,24.17,0.97,0.0,LaLiga 25/26
1884145,Christantus Uche,Getafe,La Liga,1884145,Christantus Uche,Nigeria,F,12.0,Both,190.0,2003-05-19,Getafe,2859,13200000.0,2028-06-30,,0,7.2,21.6,3,1,1,1,1,0.50708129,2,27,16,43,62.790697674419,4,23,18,4,6,40.0,2,0,1,0,0,1,100.0,6,1,3,15,35.714285714286,9,56.25,24,41.379310344828,270,16.666666666667,0,0,0,0,0,0,1,0,5,1,0,1,0,1,25.0,2,0,0,8,55,0,2,2,122,8,10,0,0,0,1,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,3,0.0,0.0,4,15,1,34,7,0,0,0,4,4,2,100.0,270.0,0,0,0,5,38,1,1.4194,0,7,0.0,3,7.2,65.0,60.0,46.0,29.0,39.0,,31.68,60.0,33.92,10.56,20.0,LaLiga 25/26
823631,Dodi Lukebakio,Sevilla,La Liga,823631,Dodi Lukebakio,Belgium,M,11.0,Left,187.0,1997-09-24,Benfica,3006,14100000.0,2030-06-30,,0,7.2,14.4,2,1,1,0,0,0.86044,1,62,10,72,86.111111111111,18,44,25,9,1,33.333333333333,0,1,0,0,0,5,50.0,2,1,1,4,36.363636363636,0,0.0,4,36.363636363636,180,50.0,0,0,0,0,0,0,0,1,1,1,0,1,0,5,71.428571428571,0,0,0,2,30,0,4,3,109,3,3,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0.0,0.0,9,3,10,7,0,0,0,0,7,5,0,0.0,180.0,0,0,0,20,52,0,0.0767,0,3,0.0,2,7.2,69.0,68.0,69.0,24.0,38.0,,18.82,38.0,35.81,9.41,19.0,LaLiga 25/26
794949,Iñaki Peña,Elche,La Liga,794949,Iñaki Peña,Spain,G,1.0,Right,185.0,1999-03-02,Panathinaikos FC,3248,3600000.0,2029-06-30,,0,7.19375,115.1,16,0,1,0,0,0.19362111,0,658,231,889,74.015748031496,575,83,31,3,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,3,100.0,3,37.5,1440,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,34.808259587021,20,1,1,0,236,0,138,58,1052,1,0,0,0,5,0,0,0,55,4,2,0,41,14,24,4,2,17,16,8,1,16,0.0,0.0,3,0,0,5,0,0,0,0,339,28,0,0.0,0.0,0,0,15,632,257,2,,78,151,0.0,16,7.19375,,,,,65.0,3.0019,76.37,5.0,26.74,4.77,0.3,LaLiga 25/26
958380,Antony,Real Betis,La Liga,958380,Antony,Brazil,M,7.0,Left,172.0,2000-02-24,Real Betis,2816,37000000.0,2030-06-30,,0,7.1875,230.0,32,8,10,13,6,6.07830005,14,980,216,1196,81.939799331104,287,693,438,56,27,46.551724137931,39,24,6,1,1,17,25.757575757576,90,34,33,110,53.658536585366,7,33.333333333333,117,51.769911504425,2459,8.8888888888889,0,0,0,0,1,0,3,5,48,42,0,7,1,20,54.054054054054,17,0,1,23,374,18,62,31,1697,44,20,2,0,24,2,23,0,0,2,0,0,0,0,27,9,0,0,0,0,0,30,0.0,0.0,56,58,66,109,14,0,0,0,37,36,23,58.974358974359,307.375,0,0,0,333,863,4,8.7931,0,123,1.0,32,7.1875,73.0,76.0,68.0,39.0,52.0,,261.71,573.0,35.66,9.58,21.0,LaLiga 25/26
1402913,Pau Cubarsí,FC Barcelona,La Liga,1402913,Pau Cubarsí,Spain,D,5.0,Right,184.0,2007-01-22,FC Barcelona,2817,94000000.0,2029-06-30,,0,7.1806451612903,222.6,31,1,1,0,0,0.72706038,1,2628,140,2768,94.942196531792,1606,1022,247,5,1,100.0,42,30,3,0,0,0,0.0,10,2,5,52,57.142857142857,65,62.5,117,60.0,2708,10.0,0,0,0,0,0,0,1,0,8,2,1,0,0,71,57.723577235772,147,0,2,4,153,0,72,45,3084,9,25,0,0,13,0,3,0,0,11,0,0,0,0,27,2,0,0,0,0,0,31,0.0,0.0,5,1,0,78,39,0,0,0,123,29,27,64.285714285714,2708.0,0,0,0,1656,1112,4,0.5389,6,104,12.0,31,7.1806451612903,38.0,46.0,50.0,78.0,70.0,,272.16,423.0,33.85,9.05,14.1,LaLiga 25/26
1091116,Arda Güler,Real Madrid,La Liga,1091116,Arda Güler,Türkiye,M,15.0,Left,176.0,2005-02-25,Real Madrid,2829,87000000.0,2029-06-30,,0,7.1727272727273,236.7,33,4,14,3,9,7.18416564,13,1220,125,1345,90.706319702602,369,851,518,70,27,62.790697674419,46,9,1,0,0,39,30.0,49,19,16,105,58.988764044944,4,30.769230769231,109,57.068062827225,2026,8.1632653061224,0,0,0,1,1,0,3,1,23,26,1,3,0,73,73.0,9,1,1,16,292,11,94,71,1792,32,21,0,0,21,3,14,0,0,2,0,0,0,0,19,2,0,0,0,0,0,25,0.0,0.0,70,43,130,82,9,0,0,0,100,21,29,63.04347826087,506.5,0,0,0,386,959,2,4.5651,0,101,2.0,33,7.1727272727273,74.0,88.0,75.0,36.0,59.0,,246.3,295.0,32.28,10.94,13.1,LaLiga 25/26
286167,Aleix Febas,Elche,La Liga,286167,Aleix Febas,Spain,M,14.0,Right,168.0,1996-02-02,Celta Vigo,2821,5200000.0,2029-06-30,,0,7.1583333333333,257.7,36,2,3,1,2,3.12156621,4,1753,205,1958,89.53013278856,606,1147,594,27,52,57.777777777778,77,27,10,0,0,3,12.0,23,8,6,245,62.982005141388,6,27.272727272727,251,61.070559610706,3166,8.695652173913,0,0,0,1,0,0,2,0,15,8,0,0,2,45,65.217391304348,22,0,2,47,392,20,76,49,2563,117,34,1,0,28,1,9,0,0,7,0,0,0,0,40,12,0,0,0,0,0,36,0.0,0.0,27,90,25,160,16,0,0,0,69,52,47,61.038961038961,1583.0,0,0,0,646,1312,6,2.2054,0,174,4.0,36,7.1583333333333,52.0,57.0,61.0,48.0,52.0,,362.51,461.0,36.74,10.31,13.1,LaLiga 25/26
873189,Juan Foyth,Villarreal,La Liga,873189,Juan Foyth,Argentina,D,8.0,Right,187.0,1998-01-12,Villarreal,2819,8600000.0,2029-06-30,,0,7.1461538461538,92.9,13,0,0,0,0,0.17769759,0,507,58,565,89.734513274336,353,154,45,0,3,75.0,20,16,2,0,0,1,100.0,2,0,1,24,68.571428571429,9,56.25,33,64.705882352941,936,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,52.542372881356,56,0,2,1,63,1,42,23,692,1,8,0,0,1,0,1,0,0,3,0,0,0,0,6,3,0,0,0,0,0,12,0.0,0.0,0,4,1,18,7,0,0,0,59,9,13,65.0,0.0,0,0,0,375,190,3,0.1248,19,46,10.0,13,7.1461538461538,37.0,44.0,52.0,80.0,71.0,,99.04,113.0,33.4,9.52,10.9,LaLiga 25/26
94527,Marko Dmitrović,Espanyol,La Liga,94527,Marko Dmitrović,Serbia,G,13.0,Left,194.0,1992-01-24,Espanyol,2814,650000.0,2028-06-30,,0,7.1324324324324,263.9,37,0,0,0,0,0.38508716,0,534,454,988,54.048582995951,363,171,71,1,0,0.0,3,0,0,0,0,0,0.0,0,0,0,7,77.777777777778,8,100.0,15,88.235294117647,3330,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,32.132132132132,33,1,2,0,465,0,68,35,1376,5,0,0,0,2,0,0,0,133,10,5,0,89,43,45,9,17,27,26,45,0,37,0.0,0.0,1,0,0,2,0,0,0,0,666,54,2,66.666666666667,0.0,0,1,26,413,575,4,,229,342,0.0,37,7.1324324324324,,,,,77.0,2.0914,38.86,1.0,27.55,1.05,0.0,LaLiga 25/26
146866,Gerard Moreno,Villarreal,La Liga,146866,Gerard Moreno,Spain,F,7.0,Left,180.0,1992-04-07,Villarreal,2819,2400000.0,2027-06-30,,0,7.1318181818182,156.9,22,10,4,3,0,2.26922283,10,450,118,568,79.225352112676,178,272,167,23,17,54.838709677419,15,4,0,0,0,2,18.181818181818,39,16,11,48,44.444444444444,19,47.5,67,45.27027027027,1350,25.641025641026,3,3,1,0,0,0,8,2,32,7,2,7,1,37,67.272727272727,17,0,0,18,196,6,44,25,794,16,14,0,0,18,6,12,0,0,0,0,0,0,0,15,1,0,0,0,0,0,16,100.0,0.0,23,31,11,81,21,0,0,0,55,16,8,53.333333333333,135.0,0,0,0,206,362,3,6.2988,0,41,1.0,22,7.1318181818182,81.0,61.0,72.0,24.0,51.0,,163.88,132.0,33.48,10.93,8.8,LaLiga 25/26
1094106,Marc Pubill,Atlético Madrid,La Liga,1094106,Marc Pubill,Spain,D,18.0,Right,190.0,2003-06-20,Atlético Madrid,2836,33000000.0,2030-06-30,,0,7.1315789473684,135.5,19,1,1,0,1,0.60341238,2,805,109,914,88.074398249453,514,291,79,3,4,80.0,25,20,2,0,0,2,25.0,11,4,6,43,64.179104477612,59,77.631578947368,102,71.328671328671,1382,9.0909090909091,0,0,0,0,0,0,1,0,9,2,1,0,0,24,38.095238095238,85,0,2,5,142,0,44,15,1174,14,16,0,0,3,1,1,0,0,5,0,0,0,0,12,4,0,0,0,0,0,15,0.0,0.0,3,5,8,41,17,0,0,0,63,16,15,60.0,1382.0,0,0,0,547,367,3,0.9237,0,60,15.0,19,7.1315789473684,42.0,45.0,45.0,74.0,59.0,,163.59,230.0,34.26,10.65,15.0,LaLiga 25/26
138892,João Cancelo,FC Barcelona,La Liga,138892,João Cancelo,Portugal,D,2.0,Right,182.0,1994-05-27,Al-Hilal,21895,8600000.0,2027-06-30,,0,7.125,114.0,16,2,6,0,2,1.984944,4,476,70,546,87.179487179487,219,257,135,15,25,54.347826086957,27,10,1,0,0,10,32.258064516129,13,4,4,66,55.46218487395,7,53.846153846154,73,55.30303030303,962,15.384615384615,0,0,1,0,1,0,1,1,4,9,0,1,1,15,55.555555555556,17,0,3,6,144,4,28,13,806,14,11,1,0,15,4,5,0,0,4,0,0,0,0,5,1,0,0,0,0,0,11,0.0,0.0,15,46,31,59,6,0,0,0,27,6,20,74.074074074074,481.0,0,0,0,235,311,1,0.5025,0,57,2.0,16,7.125,53.0,64.0,68.0,64.0,56.0,,104.9,221.0,33.77,9.81,20.7,LaLiga 25/26
816763,Pablo Fornals,Real Betis,La Liga,816763,Pablo Fornals,Spain,M,8.0,Right,178.0,1996-02-22,Real Betis,2816,8400000.0,2029-06-30,,0,7.1243243243243,263.6,37,9,10,2,6,5.9048134,15,1559,239,1798,86.70745272525,576,983,530,87,25,54.347826086957,39,34,2,0,0,35,25.0,44,19,10,89,42.583732057416,15,27.777777777778,104,39.543726235741,2865,20.454545454545,0,0,0,0,2,1,6,3,20,24,1,1,7,92,66.666666666667,20,0,0,31,447,28,110,66,2350,26,32,1,0,38,13,15,2,0,4,0,0,0,0,31,7,0,0,0,0,0,34,0.0,50.0,85,46,140,159,39,0,0,0,138,38,26,66.666666666667,318.33333333333,0,0,0,620,1178,4,3.9172,0,159,3.0,37,7.1243243243243,67.0,79.0,67.0,36.0,51.0,,367.37,445.0,34.11,11.54,14.0,LaLiga 25/26
876214,Eric García,FC Barcelona,La Liga,876214,Eric García,Spain,D,24.0,Right,182.0,2001-01-09,FC Barcelona,2817,39000000.0,2031-06-30,,0,7.1117647058824,241.8,34,1,3,3,2,2.39565352,3,2165,184,2349,92.166879523201,1024,1141,491,31,2,25.0,74,48,6,0,0,1,7.1428571428571,25,7,10,99,58.579881656805,44,54.320987654321,143,57.2,2730,4.0,0,0,0,1,0,0,1,0,18,7,0,1,0,70,55.11811023622,78,0,1,11,243,10,68,36,2821,24,33,0,0,23,1,8,0,0,11,0,0,0,0,20,2,0,0,0,0,0,32,0.0,0.0,31,8,14,107,37,0,0,0,127,22,42,56.756756756757,2730.0,0,0,0,1096,1253,4,2.9649,1,113,7.0,34,7.1117647058824,45.0,57.0,50.0,76.0,71.0,,289.61,515.0,35.65,9.55,17.0,LaLiga 25/26
984624,Yéremy Pino,Villarreal,La Liga,984624,Yéremy Pino,Spain,F,10.0,Right,172.0,2002-10-20,Crystal Palace,7,27000000.0,2030-06-30,,0,7.1,14.2,2,0,2,0,1,0.974749,1,73,15,88,82.954545454545,12,61,42,7,0,0.0,2,2,0,0,0,4,33.333333333333,2,1,1,2,25.0,0,0.0,2,20.0,160,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,33.333333333333,2,0,0,0,33,2,3,2,123,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,6,3,12,8,2,0,0,0,3,0,1,50.0,0.0,0,0,0,13,75,0,0.1563,0,4,1.0,2,7.1,67.0,69.0,55.0,33.0,46.0,,19.12,33.0,31.12,10.76,18.6,LaLiga 25/26
1893907,Alassane Diatta,Villarreal,La Liga,1893907,Alassane Diatta,Senegal,M,28.0,Left,190.0,2005-05-14,Villarreal,2819,660000.0,2030-06-30,,0,7.1,7.1,1,0,0,0,0,0.00804121,0,18,3,21,85.714285714286,9,9,3,0,1,100.0,1,0,0,0,0,0,0.0,0,0,0,2,100.0,1,100.0,3,100.0,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,3,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,2,0,0,0.0,0.0,0,0,0,11,10,0,,0,2,0.0,1,7.1,49.0,46.0,53.0,52.0,47.0,,2.87,1.0,25.22,,,LaLiga 25/26
1521733,Vladyslav Krapyvtsov,Girona FC,La Liga,1521733,Vladyslav Krapyvtsov,Ukraine,G,25.0,Right,188.0,2005-06-25,Girona FC,24264,330000.0,2029-06-30,,0,7.1,14.2,2,0,0,0,0,0.0011606,0,25,14,39,64.102564102564,21,4,2,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,100.0,0,0.0,1,100.0,136,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36.363636363636,2,0,0,0,14,0,3,1,54,1,0,0,0,0,0,0,0,4,0,1,0,3,0,6,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,22,6,0,0.0,0.0,0,0,0,23,16,0,,11,12,0.0,2,7.1,,,,,,-2.5946,3.47,3.0,26.6,2.3,2.0,LaLiga 25/26
310874,Vedat Muriqi,Mallorca,La Liga,310874,Vedat Muriqi,Kosovo,F,19.0,Left,194.0,1994-04-24,Fenerbahçe,3052,4400000.0,2029-06-30,,0,7.0972972972973,262.6,37,23,4,19,1,1.51796846,24,456,247,703,64.864864864865,162,294,141,23,16,57.142857142857,9,2,4,1,1,3,37.5,116,50,43,84,46.408839779006,146,55.513307984791,230,51.801801801802,3134,19.827586206897,7,5,1,0,0,0,22,1,105,11,6,11,5,22,70.967741935484,58,0,0,45,405,22,23,11,1213,64,42,1,0,7,15,23,0,0,4,0,0,0,0,45,6,0,0,0,0,0,36,71.428571428571,0.0,23,28,8,214,117,1,0,1,31,51,4,44.444444444444,136.26086956522,0,0,0,210,493,6,18.5153,0,76,5.0,37,7.0972972972973,75.0,50.0,55.0,22.0,52.0,,344.53,452.0,34.83,9.89,13.0,LaLiga 25/26
84539,Koke,Atlético Madrid,La Liga,84539,Koke,Spain,M,6.0,Right,177.0,1992-01-08,Atlético Madrid,2836,4600000.0,2027-06-30,,0,7.0970588235294,241.3,34,2,5,0,2,4.49075423,4,1753,154,1907,91.924488725747,813,940,455,35,3,33.333333333333,50,18,6,0,0,13,28.888888888889,14,4,5,75,49.668874172185,13,44.827586206897,88,48.888888888889,2236,14.285714285714,0,0,0,0,0,0,1,1,5,9,0,0,2,102,68.0,25,0,1,18,233,16,162,103,2204,22,21,0,0,31,0,5,0,0,5,0,0,0,0,21,7,0,0,0,0,0,24,0.0,0.0,35,9,45,92,16,0,0,0,150,28,27,54.0,1118.0,0,0,0,848,1059,1,0.7165,0,131,7.0,34,7.0970588235294,54.0,66.0,59.0,46.0,54.0,,301.48,241.0,32.94,12.13,9.7,LaLiga 25/26
69768,Jan Oblak,Atlético Madrid,La Liga,69768,Jan Oblak,Slovenia,G,13.0,Right,189.0,1993-01-07,Atlético Madrid,2836,16000000.0,2028-06-30,,0,7.0966666666667,212.9,30,0,0,0,0,0.02702127,0,650,236,886,73.363431151242,527,123,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,3,60.0,5,83.333333333333,8,72.727272727273,2700,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,46.818181818182,24,0,0,0,238,0,86,59,1155,4,0,0,0,2,0,0,0,75,11,3,0,49,25,25,6,13,17,17,19,0,30,0.0,0.0,0,0,0,3,1,0,0,0,440,31,0,0.0,0.0,0,1,8,602,284,3,,220,252,0.0,30,7.0966666666667,,,,,70.0,0.8601,33.77,1.0,26.1,1.13,0.0,LaLiga 25/26
879694,Pape Gueye,Villarreal,La Liga,879694,Pape Gueye,Senegal,M,18.0,Left,187.0,1999-01-24,Villarreal,2819,39000000.0,2028-06-30,,0,7.0833333333333,212.5,30,5,3,4,2,2.80719046,7,869,210,1079,80.537534754402,389,480,249,24,15,51.724137931034,40,34,8,0,0,5,35.714285714286,47,13,24,109,58.918918918919,24,55.813953488372,133,58.333333333333,2143,10.63829787234,1,1,0,1,1,0,2,3,19,28,0,4,0,88,52.07100591716,59,2,3,21,296,14,135,76,1495,54,35,0,0,8,2,10,1,0,1,0,0,0,0,27,1,0,0,0,0,0,26,100.0,0.0,23,29,14,95,19,0,0,0,169,28,23,57.5,428.6,0,0,0,446,633,1,3.9558,0,111,9.0,30,7.0833333333333,60.0,63.0,56.0,48.0,59.0,,249.14,235.0,34.14,10.46,9.9,LaLiga 25/26
857574,Andriy Lunin,Real Madrid,La Liga,857574,Andriy Lunin,Ukraine,G,13.0,Right,191.0,1999-02-11,Real Madrid,2829,11300000.0,2030-06-30,,0,7.0833333333333,42.5,6,0,0,0,0,0.00524899,0,183,26,209,87.55980861244,172,11,7,0,0,0.0,1,0,0,1,1,0,0.0,0,0,0,1,100.0,1,100.0,2,100.0,540,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,57.627118644068,3,0,0,0,27,0,20,10,265,0,0,0,0,0,0,0,0,16,1,0,0,10,6,5,2,0,3,3,7,0,6,0.0,0.0,0,0,0,0,0,0,0,0,59,7,0,0.0,0.0,0,1,4,179,30,0,,34,46,0.0,6,7.0833333333333,,,,,,0.1213,5.71,0.0,24.1,0.95,0.0,LaLiga 25/26
548848,Pau López,Real Betis,La Liga,548848,Pau López,Spain,G,,Left,189.0,1994-12-13,FC Andorra,324871,2700000.0,2029-06-30,,0,7.0777777777778,63.7,9,0,0,0,0,0.00697374,0,187,57,244,76.639344262295,168,19,3,0,0,0.0,1,0,1,0,0,0,0.0,0,0,0,3,75.0,2,100.0,5,83.333333333333,810,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44.117647058824,7,0,1,0,60,0,21,17,329,2,0,0,0,1,0,0,0,30,2,1,1,18,11,7,4,3,9,9,2,0,9,0.0,0.0,0,0,0,1,0,0,0,0,102,11,1,100.0,0.0,0,2,5,178,66,0,,54,58,0.0,9,7.0777777777778,,,,,46.0,-0.1125,16.49,1.0,26.77,1.83,0.1,LaLiga 25/26
97951,Stole Dimitrievski,Valencia,La Liga,97951,Stole Dimitrievski,North Macedonia,G,1.0,Right,188.0,1993-12-25,Valencia,2828,2100000.0,2028-06-30,,0,7.065,141.3,20,0,0,0,0,0.03256789,0,398,257,655,60.763358778626,309,89,31,0,0,0.0,1,1,1,0,0,0,0.0,0,0,0,4,80.0,7,100.0,11,91.666666666667,1800,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,34.883720930233,11,1,1,0,261,0,118,53,830,4,0,0,0,1,0,0,0,52,5,4,0,36,14,23,2,6,10,9,23,0,20,0.0,0.0,0,0,0,1,0,0,0,0,387,25,0,0.0,0.0,0,1,10,370,285,1,,78,184,0.0,20,7.065,,,,,72.0,-1.1173,56.16,3.0,30.75,2.81,0.2,LaLiga 25/26
88528,Florian Lejeune,Rayo Vallecano,La Liga,88528,Florian Lejeune,France,D,24.0,Right,190.0,1991-05-20,Rayo Vallecano,2818,1700000.0,2028-06-30,,0,7.0638888888889,254.3,36,2,2,1,1,0.41026598,3,1858,271,2129,87.271019257868,1287,571,173,17,8,80.0,66,48,7,0,0,3,37.5,50,18,25,87,54.037267080745,82,66.129032258065,169,59.298245614035,3231,4.0,0,0,0,0,18,0,2,0,20,30,1,0,1,145,43.80664652568,229,0,2,7,307,2,155,73,2668,14,47,1,0,22,1,7,0,0,11,0,0,0,0,39,4,0,0,0,0,0,36,0.0,0.0,17,10,8,116,42,0,0,0,331,43,40,60.606060606061,1615.5,0,0,0,1364,765,4,2.294,30,168,27.0,36,7.0638888888889,44.0,46.0,47.0,81.0,80.0,,324.94,481.0,35.42,9.05,13.4,LaLiga 25/26
996903,Lucas Bergström,Mallorca,La Liga,996903,Lucas Bergström,Finland,G,13.0,Right,206.0,2002-09-05,Mallorca,2826,1500000.0,2027-06-30,,0,7.06,35.3,5,0,0,0,0,0.01640362,0,78,67,145,53.793103448276,38,40,13,0,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,5,100.0,5,83.333333333333,450,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41.592920353982,16,0,0,0,67,0,17,7,205,0,0,0,0,1,0,0,0,15,2,0,0,12,3,4,3,9,6,5,3,0,5,0.0,0.0,0,0,0,1,0,0,0,0,113,7,0,0.0,0.0,0,0,2,50,95,0,,37,47,0.0,5,7.06,,,,,,-0.6624,21.71,2.0,29.22,4.34,0.4,LaLiga 25/26
305278,Diego Llorente,Real Betis,La Liga,305278,Diego Llorente,Spain,D,3.0,Right,185.0,1993-08-16,Real Betis,2816,2600000.0,2028-06-30,,0,7.0588235294118,120.0,17,1,0,1,0,0.11615955,1,660,70,730,90.41095890411,495,165,27,1,1,50.0,27,28,5,0,0,0,0.0,4,3,1,36,65.454545454545,34,56.666666666667,70,60.869565217391,1226,25.0,0,0,0,0,0,0,1,0,4,0,0,0,1,30,47.619047619048,96,0,0,2,80,0,32,13,958,12,13,0,0,5,0,0,0,0,3,0,0,0,0,11,1,0,0,0,0,0,14,0.0,0.0,1,2,1,45,26,0,0,0,63,12,13,48.148148148148,1226.0,0,0,0,517,213,0,0.9375,15,50,10.0,18,7.0588235294118,36.0,40.0,46.0,84.0,78.0,,130.36,152.0,32.88,9.57,11.2,LaLiga 25/26
2278473,Ibrahem Barabaa,Al-Kholood,Saudi Pro League,2278473,Ibrahem Barabaa,Saudi Arabia,M,14.0,,,,Al-Kholood,269199,,,,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,0,0,0.0,1,,,,,,,,,,,,,Saudi Pro League 25/26
1094827,Gerard Martín,FC Barcelona,La Liga,1094827,Gerard Martín,Spain,D,18.0,Left,186.0,2002-02-26,FC Barcelona,2817,32000000.0,2028-06-30,,0,7.058064516129,218.8,31,0,1,0,0,0.96747873,0,1779,167,1946,91.41829393628,1032,747,283,13,6,66.666666666667,40,29,6,0,0,2,14.285714285714,7,4,1,53,64.634146341463,43,68.253968253968,96,66.206896551724,2140,0.0,0,0,0,0,0,0,0,0,5,2,0,0,0,49,49.0,111,0,3,2,207,2,42,20,2293,7,16,0,0,10,0,2,0,0,8,0,0,0,0,14,2,0,0,0,0,0,26,0.0,0.0,13,9,14,49,20,0,0,0,100,16,28,70.0,0.0,0,0,0,1104,842,3,0.1953,25,72,8.0,32,7.058064516129,41.0,49.0,48.0,74.0,55.0,,207.26,282.0,34.65,8.72,11.9,LaLiga 25/26
