tm_id,name,full_name,date_of_birth,nationality,position,club_name,club_tm_id,market_value,age,reep_id,fotmob_id,sofascore_id,fbref_id,understat_id,capology_name,analyst_name,understat_name
869884,"Craig Farquhar",,,"Northern Ireland",Centre-Back,Barnet,2804,,,,,,,,,,
871229,"George Hall","George Cardinal Joseph Hall",,England,"Central Midfield","Port Vale",1211,750000,,,,,,,,"George Hall",
871236,"Ben Radcliffe","William Benjamin Callister Radcliffe",,England,Centre-Back,"Crawley Town",3537,150000,,,,,,,,"Ben Radcliffe",
871692,"Kelly N'Mai","Kelly Harmani Nmai",,"Netherlands, England","Left Midfield",Salford,34888,300000,,,,,,,,"Pladi N'Zinga Pambani",
871837,"Bradley Ibrahim","Bradley Ryan Ibrahim",,England,"Defensive Midfield",Plymouth,2262,550000,,,,,,,,"Ibrahim Montasser Azzam",
874009,"Chris Sze","Christopher John Bernard Sze",,England,"Attacking Midfield",Wigan,1071,100000,,,,,,,,,
874012,"Tom Watson","Thomas George Watson",,England,Goalkeeper,Wigan,1071,,,,,,,,,,
874081,"Karoy Anderson","Karoy Zidane Lovebourne Anderson",,"Jamaica, England","Central Midfield",Blackpool,1181,375000,,,,,,,,"Karoy Anderson",
874017,"Kylian Kouassi","Kylian Prince-Emmanuel Tresor Kouassi",,England,Centre-Forward,Blackpool,1181,250000,,,,,,,,"Kylian Kouassi",
874429,"Aron Sasu","Aron Kwame Jolle Sasu",,"Norway, England","Left Winger","AFC Wimbledon",3884,125000,,,,,,,,"Aron Sasu",
874447,"Charlie Waller","Charlie James O'Meara Waller",,England,Centre-Back,"MK Dons",991,50000,,,,,,,,"Charlie Waller",
874538,"Ryan Trevitt","Ryan Joseph Trevitt",,England,"Central Midfield",Wigan,1071,275000,,,,,,,,"Ryan Trevitt",
875219,"Marselino Ferdinan","Marselino Ferdinan Philipus",,Indonesia,"Attacking Midfield","Oxford United",988,100000,,,,,,,,,
875235,"Seán Grehan","Seán Patrick Grehan",,Ireland,Centre-Back,Doncaster,2454,200000,,,,,,,,"Seán Grehan",
875571,"Elicha Ahui","Elicha Sar-Shalom Ahui",,England,Right-Back,Walsall,899,50000,,,,,,,,,
876166,"Ed James","Edward George Martin James",,"Wales, England",Centre-Back,"Exeter City",6699,75000,,,,,,,,"Ed James",
876626,"Finn Delap","Finn Anthony Delap",,"England, Ireland",Centre-Back,"Burton Albion",2963,125000,,,,,,,,"Finn Delap",
876779,"Bobby Faulkner","Bobby Brian Faulkner",,England,Centre-Back,Tranmere,1074,125000,,,,,,,,"Bobby Faulkner",
877872,"Ben Hughes","Benjamin Rhys Hughes",,Wales,Goalkeeper,"Cambridge Utd.",986,75000,,,,,,,,,
878114,"Zak Bradshaw","Zak Dominic Bradshaw",,England,Left-Back,"Cambridge Utd.",986,75000,,,,,,,,"Zak Bradshaw",
878160,"Reuell Walters","Reuell Joshua Walters",,"England, Germany",Right-Back,Luton,1031,2500000,,,,,,,,"Reuell Walters",
878357,"Samuel Kuffour Jr.","Samuel Osei Junior Kuffour",,"Ghana, Germany",Centre-Back,"Colchester Utd.",1060,50000,,,,,,,,,
878645,"Mason Terry",,,England,Goalkeeper,"Port Vale",1211,,,,,,,,,"Jah-Mason Telusson",
882219,"Stephan Negru",,,"Moldova, Ireland",Centre-Back,"Swindon Town",352,175000,,,,,,,,"Stephan Negru",
883541,"James Pradic","James Charles Pradic",,Wales,Goalkeeper,Fleetwood,11177,,,,,,,,,,
883165,"Gideon Kodua","Gideon Nana Kwame Fosu Kodua",,"England, Ghana",Centre-Forward,Luton,1031,400000,,,,,,,,"Gideon Kodua",
883433,"Marvin Kaleta","Marvin Marvellous Kaleta",,"DR Congo, England","Right Midfield",Rotherham,1194,200000,,,,,,,,"Marvin Kaleta",
887409,"Ethan Pye","Ethan Joseph Pye",,England,Centre-Back,Stockport,1098,900000,,,,,,,,"Ethan Pye",
883543,"Calum Agius","Calum Stewart Agius",,"Wales, Malta","Left Winger","Crewe Alexandra",1042,250000,,,,,,,,"Calum Agius",
890859,"Bastian Smith",,,England,Goalkeeper,Peterborough,1072,,,,,,,,,,
896526,"Patrick Kelly",,,"Northern Ireland","Defensive Midfield",Barnsley,349,350000,,,,,,,,"Patrick Kelly",
904722,"Paddy Lane","Patrick John Lane",,"Northern Ireland, England","Right Winger",Reading,1032,550000,,,,,,,,"Paddy Lane",
903189,"Maldini Kacurri",,,"Albania, England",Centre-Back,"Grimsby Town",1034,450000,,,,,,,,"Maldini Kacurri",
1124553,Robert,,,Brazil,Goalkeeper,Atlético-MG,330,,,,,,,,,,
534033,"Alexis Mac Allister",,,"Argentina, Italy","Central Midfield",Liverpool,31,70000000,,,,,,,,"Alexis Mac Allister",
534015,"Nordin Bakker",,,Netherlands,Goalkeeper,Midtjylland,865,350000,,,,,,,,,
534263,"Vicente Fernández","Vicente Felipe Fernández Godoy",,Chile,Left-Back,"CD Everton",7020,400000,,,,,,,,,
534290,"Marco Collao","Marco Antonio Collao Ramos",,Chile,"Central Midfield","Audax Italiano",6363,700000,,,,,,,,,
534284,"Diego Carrasco","Diego Andrés Carrasco Muñoz",,Chile,Centre-Back,"D. Concepción",14604,250000,,,,,,,,,
534293,"Sebastián Cabrera","Sebastián Eduardo Cabrera Morgado",,Chile,Left-Back,"Coquimbo Unido",11004,750000,,,,,,,,,
534294,"Sebastián Galani","Sebastián Paolo Galani Villega",,Chile,"Defensive Midfield","Coquimbo Unido",11004,1200000,,,,,,,,,
534297,"Claudio González","Claudio Iván González Landeros",,Chile,Goalkeeper,Limache,26697,50000,,,,,,,,,
534360,"Donat Rrudhani",,,Kosovo,"Right Midfield","FC Sion",321,1200000,,,,,,,,,
534301,"Fabrizio Manzo","Fabrizio Fabián Lucas Manzo Melo",,Chile,"Central Midfield","D. Concepción",14604,100000,,,,,,,,,
534376,"Marco Moreno","Marco Moreno Ojeda",,Spain,Centre-Back,"EC Bahia",10010,900000,,,,,,,,,
534377,"Kialy Abdoul Kone",,,"Cote d'Ivoire","Left Winger","AD Ceuta",8568,800000,,,,,,,,,
906413,"Charlie Veevers",,,England,"Central Midfield",Tranmere,1074,,,,,,,,,,
906902,"Elliott Nevitt","Elliott Lloyd Nevitt",,England,Centre-Forward,"Oldham Athletic",1078,125000,,,,,,,,"Elliott Nevitt",
907211,"Benoný Breki Andrésson",,,Iceland,Centre-Forward,Stockport,1098,400000,,,,,,,,"Benony Andrésson",
907220,"Jaden Williams","Jaden Pharell Earl Williams",,England,"Second Striker","Colchester Utd.",1060,125000,,,,,,,,"Jaden Williams",
907318,"Charlie McArthur","Charlie Walter McArthur",,Scotland,Centre-Back,"York City",1252,100000,,,,,,,,,
907464,"Tommy Leigh",,,England,"Attacking Midfield","Bristol Rovers",2455,350000,,,,,,,,"Tommy Leigh",
908779,"Will Dickson","William Dickson",,England,Centre-Forward,Chesterfield,1219,100000,,,,,,,,"Will Dickson",
908797,"Isaac Smith",,,England,Centre-Back,Barnsley,349,,,,,,,,,,
909487,"Lenny Agbaire","Lenny Nosa Oboghene Agbaire",,"Scotland, Nigeria",Centre-Back,Rotherham,1194,125000,,,,,,,,"Lenny Agbaire",
911194,"Harry Griffiths",,,England,Goalkeeper,"Notts County",1045,,,,,,,,,,
911750,"Mamadou Jobe","Mamadou Ousmane Jobe",,"England, The Gambia",Centre-Back,"Cambridge Utd.",986,400000,,,,,,,,"Mamadou Jobe",
911757,"Liam Bennett",,,England,Right-Back,"Cambridge Utd.",986,450000,,,,,,,,"Liam Bennett",
912481,"Sverre Sandal","Sverre Hakami Sandal",,"Norway, England","Central Midfield",Luton,1031,800000,,,,,,,,"Sverre Sandal",
91340,"James Shea","James William Shea",,"England, Ireland",Goalkeeper,Luton,1031,100000,,,,,,,,"James Shea",
914370,"Josh Woods","Josh Stanley Ronald Woods",,England,Centre-Forward,Accrington,3688,100000,,,,,,,,"Josh Woods",
917154,"Zech Obiero","Zechariah Nahum Obiero",,"Kenya, England","Central Midfield","Leyton Orient",1150,125000,,,,,,,,"Zech Obiero",
918868,"Harrison Burke","Harrison John Burke",,England,Centre-Back,Walsall,899,100000,,,,,,,,"Harrison Burke",
919149,"Adebola Oluwo",,,"Nigeria, England",Centre-Back,Salford,34888,300000,,,,,,,,"Adebola Oluwo",
920790,"Ryan Howley","Ryan Oliver Howley",,"Wales, England","Central Midfield","Bristol Rovers",2455,100000,,,,,,,,"Ryan Howley",
920005,"Jackson Izquierdo",,,England,Goalkeeper,"Crawley Town",3537,,,,,,,,,,
921348,"Josh Williams","Joshua James Williams",,Wales,"Central Midfield",Tranmere,1074,75000,,,,,,,,,
921735,"Brandon Khela","Brandon Singh Khela",,"England, India","Central Midfield",Peterborough,1072,350000,,,,,,,,"Brandon Khela",
921993,"Delano McCoy-Splatt",,,"Jamaica, England","Central Midfield","AFC Wimbledon",3884,,,,,,,,,"Delano McCoy-Splatt",
922079,"Gus Scott-Morriss",,,England,Right-Back,"Oldham Athletic",1078,,,,,,,,,,
922472,"Somto Boniface","Somtochukwu Alan Udochukwu Boniface",,"England, Nigeria",Left-Back,"Leyton Orient",1150,,,,,,,,,"Somto Boniface",
922476,"Akeel Higgins","Akeel Adriano Billy Higgins",,England,"Right Winger",Wigan,1071,175000,,,,,,,,"Akeel Higgins",
924699,"Joe Thomas","Joe Ethan Thomas",,Wales,Right-Back,"Newport County",3716,150000,,,,,,,,"Thomas Woodward",
925104,"Jack Perkins","Jack William Perkins",,England,"Central Midfield",Northampton,1302,175000,,,,,,,,"Jack Perkins",
925105,"Ben Perry","Benjamin Marshall Perry",,England,"Defensive Midfield","Colchester Utd.",1060,100000,,,,,,,,"Ben Perry",
926307,"Luca Woodhouse","Luca Jack Alexander Woodhouse",,England,Centre-Back,"Exeter City",6699,100000,,,,,,,,"Luca Woodhouse",
941441,"Darius Lipsiuc",,,"Ireland, Moldova","Central Midfield","Notts County",1045,,,,,,,,,,
928577,"Billy Kirkman","Billy Naylor Kirkman",,"England, Wales",Left-Back,"Swindon Town",352,100000,,,,,,,,"Billy Kirkman",
926559,"Byron Pendleton",,,England,Right-Back,Shrewsbury,3054,,,,,,,,,,
929574,"Freddie Issaka","Frederick Habib Yampabu Issaka",,"Wales, Ghana","Left Winger",Plymouth,2262,225000,,,,,,,,"Freddie Issaka",
935800,"Noah Phillips",,,England,Goalkeeper,"Leyton Orient",1150,,,,,,,,,,
949413,"Andrew Oluwabori","Andrew Jose Oluwabori",,"England, Nigeria","Right Winger","Exeter City",6699,,,,,,,,,"Andrew Oluwabori",
959595,"Joe Gbodé","Joseph Paul Caleb Gbodé",,England,Centre-Forward,Shrewsbury,3054,125000,,,,,,,,"Joseph Gbode",
959688,"Callum Tripp","Callum Maximillian Tripp",,"Wales, England",Centre-Back,"MK Dons",991,50000,,,,,,,,"Callum Tripp",
961075,"Glenn McConnell","Felipe Glenn Nascimento McConnell",,"Ireland, Brazil","Attacking Midfield","Cambridge Utd.",986,75000,,,,,,,,"Glenn McConnell",
965095,"Frankie Terry","Frankie Edward Terry",,England,Centre-Back,"Colchester Utd.",1060,100000,,,,,,,,"Frankie Terry",
965617,"Jason Adigun",,,"England, Nigeria","Attacking Midfield",Stockport,1098,,,,,,,,,,
965728,"Tom Booth","Thomas Luke Booth",,England,Goalkeeper,"Crewe Alexandra",1042,175000,,,,,,,,"Tom Booth",
965744,"Owen Lunt","Owen Alan Lunt",,England,"Defensive Midfield","Crewe Alexandra",1042,250000,,,,,,,,"Owen Lunt",
965919,"Callum Perry",,,England,Centre-Back,"Cambridge Utd.",986,,,,,,,,,"Callum Perry",
965920,"Isaac Moore",,,England,"Central Midfield",Walsall,899,,,,,,,,,,
965940,"Zack Nelson","Zack Mark Anthony Emeka Nelson",,England,"Attacking Midfield","AFC Wimbledon",3884,600000,,,,,,,,"Zack Nelson",
965943,"Millar Matthews-Lewis",,,England,Centre-Forward,"Burton Albion",2963,,,,,,,,,"Millar Matthews-Lewis",
965955,"Oliver Lynch","Oliver David James Lynch",,England,Centre-Forward,"Port Vale",1211,,,,,,,,,,
966649,"Connor O'Brien","Connor David O'Brien",,"Ireland, England",Right-Back,Accrington,3688,200000,,,,,,,,"Connor O'Brien",
966681,"Alex Henderson","Alex William Henderson",,England,"Attacking Midfield",Accrington,3688,125000,,,,,,,,,
967295,"Hamish Douglas","Hamish Hubertus Douglas",,England,Centre-Back,Rotherham,1194,125000,,,,,,,,"Hamish Douglas",
969372,"Tom Iorpenda","Thomas Achi Iorpenda",,"England, Nigeria","Central Midfield",Huddersfield,1110,175000,,,,,,,,"Tom Iorpenda",
969456,"Fábio Jaló","Fábio Rúben Soares Jaló",,"Portugal, Guinea-Bissau","Right Winger",Barnsley,349,150000,,,,,,,,"Fábio Jaló",
970483,"Oliver Scott",,,England,Left-Back,Tranmere,1074,,,,,,,,,,
972367,"Fraser Bryden",,,Scotland,Centre-Forward,Chesterfield,1219,300000,,,,,,,,,
974111,"Bradley Ihionvien","Bradley Osezele Akhigbe Philip Ihionvien",,England,Centre-Forward,"Colchester Utd.",1060,75000,,,,,,,,"Bradley Ihionvien",
976043,"George Hoddle","George David Hoddle",,England,"Central Midfield","Cambridge Utd.",986,100000,,,,,,,,"George Hoddle",
978668,"Joe Knight",,,England,"Central Midfield",Stevenage,3684,100000,,,,,,,,"Joe Knight",
980339,"Owen Oseni","Owen Eric Damilola Oseni",,"Nigeria, Ireland",Centre-Forward,Plymouth,2262,250000,,,,,,,,"Owen Oseni",
980939,"Wyll Stanway","Wylliam Sam Stanway",,"England, Scotland",Goalkeeper,Cheltenham,3371,175000,,,,,,,,"Wyll Stanway",
984595,"Charlie Lennon",,,England,"Left Winger",Barnsley,349,75000,,,,,,,,"Charlie Lennon",
984136,"Callum Stead","Callum Lee Stead",,England,Centre-Forward,"Cambridge Utd.",986,200000,,,,,,,,"Callum Stead",
985693,"Favour Fawunmi","Favour Ayobamide Daniel Fawunmi",,"England, Nigeria","Right Winger","Oldham Athletic",1078,100000,,,,,,,,"Favour Fawunmi",
987566,"Bryant Bilongo","Bryant Akono Bilongo",,England,Left-Back,Rochdale,1088,,,,,,,,,"Bryant Bilongo",
988697,"Logan Briggs",,,"Wales, England","Attacking Midfield",Northampton,1302,,,,,,,,,,
993428,"Dillon Addai","Dillon Charles Kojo Addai",,England,Goalkeeper,Bromley,8981,,,,,,,,,,
993050,"Gbemi Arubi","Gbemi Kingslyn Arubi",,"Ireland, Nigeria",Centre-Forward,"Burton Albion",2963,200000,,,,,,,,Rubi,
995472,"Gianmarco Di Biase",,,Italy,"Second Striker","Crawley Town",3537,100000,,,,,,,,,
1013475,"Stanislav Lapkes","Лапкес Станислав Дмитриевич",,Belarus,Goalkeeper,Columbus,813,,,,,,,,,,
1018802,"Sinan Alkaş",,,Türkiye,Centre-Forward,Kasimpasa,10484,125000,,,,,,,,,
1020686,"Tiago Brito","Tiago Araújo Brito",,Portugal,"Defensive Midfield",Estoril,1465,300000,,,,,,,,,
1022342,"Léo Aragão",,,Brazil,Goalkeeper,Cruzeiro,609,800000,,,,,,,,,
1023879,"Albert Orriols","Albert Orriols Cerarols",,Spain,"Central Midfield","CE Sabadell",11422,300000,,,,,,,,,
1026505,"Ignacio Cruzat","Ignacio Sebastián Cruzat Carrasco",,Chile,Goalkeeper,"Huachipato U21",24406,,,,,,,,,,
1031292,"Walace França",,,Brazil,Centre-Forward,"Gil Vicente",2424,500000,,,,,,,,,
1033478,"Gastón Valles","Gastón Joaquín Valles Velázquez",,Uruguay,Centre-Forward,"CE Sabadell",11422,400000,,,,,,,,,
1038441,"Luka Jovanović",,,"Australia, Serbia",Centre-Forward,"SJ Earthquakes",218,1200000,,,,,,,,,
1041169,"Tomás Silva","Tomás Tavares da Silva",,Portugal,"Central Midfield","Académico Viseu",7788,150000,,,,,,,,,
1043641,"Berk Can Yıldızlı",,,Türkiye,Centre-Forward,Kasimpasa,10484,50000,,,,,,,,,
1044831,"David Moreira","David Miguel Madeira Moreira",,"Cape Verde, Portugal",Centre-Back,"Gil Vicente",2424,1700000,,,,,,,,"David Moreira",
1044429,"Diogo Brasido","Diogo Alexandre Brasido Teles Furtado Silva",,Portugal,Right-Back,Estoril,1465,200000,,,,,,,,,
1045547,"Ayberk Karapo",,,Türkiye,Right-Back,Kasimpasa,10484,1600000,,,,,,,,,
1020858,"Abdulaziz Al-Faraj","عبد العزيز حسن الفرج",,"Saudi Arabia",Right-Back,Al-Diriyah,52358,250000,,,,,,,,,
1013848,"Meshari Al-Nemer","Meshari Fahad M. Al-Nemer, مشاري فهد النمر",,"Saudi Arabia",Centre-Forward,Al-Diriyah,52358,150000,,,,,,,,"Meshari Al Nemer",
1061026,"Saleh Al-Rahmani","Saleh Ahmed S. Al-Rahmani, صالح احمد الرحماني",,"Saudi Arabia",Centre-Forward,Al-Diriyah,52358,150000,,,,,,,,,
1063517,"Rayan Fallatah","Rayan Hamza Edrees Fallatah, ريان حمزة سعيد فلاته",,"Saudi Arabia",Left-Back,Al-Faisaly,28848,75000,,,,,,,,,
1071724,"Jaber Qarradi","Jaber Yahya Jaber Qarradi",,"Saudi Arabia",Centre-Forward,Al-Diriyah,52358,50000,,,,,,,,,
1071852,"Safwan Al-Johani","Safwan Saud S. Al-Johani, صفوان سعود الجهني",,"Saudi Arabia",Left-Back,Abha,40039,175000,,,,,,,,,
1112082,"Khalid Al-Asiri","Khalid bin Abdullah bin Saeed Al-Asiri, خالد عبدالله العسيري",,"Saudi Arabia",Centre-Back,Al-Diriyah,52358,100000,,,,,,,,"Ali Abdulhadi Al Nakhli",
1130788,"Ahmad Al-Mhemaid",,,"Saudi Arabia",Right-Back,Al-Faisaly,28848,225000,,,,,,,,,
1130877,"Abdullah Ibrahim Al-Dossary","Abdullah bin Ibrahim Rashid Al-Omar Al-Dossary, عبدالله إبراهيم الدوسري",,"Saudi Arabia",Left-Back,Al-Faisaly,28848,75000,,,,,,,,"Yaseen Al Jaber",
1131091,"Mohamed Hameran","Mohamed Thaiban M. Hameran, محمد ذيبان حميران",,"Saudi Arabia",Left-Back,Al-Diriyah,52358,250000,,,,,,,,,
1149179,"André-Jordy Ella",,,"Gabon, Nigeria","Left Winger",Al-Faisaly,28848,200000,,,,,,,,,
1168841,"Mohammed Al-Oqil","Mohammed Ahmed Hussain Al-Oqil, محمد أحمد آل عقيل",,"Saudi Arabia","Central Midfield",Al-Faisaly,28848,25000,,,,,,,,,
1169021,"Bader Al-Mutairi","بدر المطيري",,"Saudi Arabia","Right Winger",Abha,40039,125000,,,,,,,,,
1170034,"Ziyad Al-Qahtani","Ziad Abdulmuhsen Al-Qahtani, زياد القحطاني",,"Saudi Arabia","Defensive Midfield",Al-Diriyah,52358,250000,,,,,,,,,
1170037,"Faisal Al-Mutairi","فيصل سعد المطيري",,"Saudi Arabia","Right Winger",Al-Diriyah,52358,100000,,,,,,,,"Faisal Al Mutairi",
1179619,"Taher Wadi","Taher Mohammed T. Wadi, طاهر وادي",,"Saudi Arabia",Right-Back,Al-Diriyah,52358,125000,,,,,,,,,
1180569,"Munif Doshy","Munif Ahmed Muhammad Doshy",,"Saudi Arabia",Left-Back,Al-Faisaly,28848,250000,,,,,,,,,
1188231,"Khalid Al-Harbi","Khalid bin Obaid bin Buthi Al-Harbi, خالد عبيد الحربي",,"Saudi Arabia",Right-Back,Al-Faisaly,28848,225000,,,,,,,,,
1188969,"Abdullah Bin Subayt","Abdullah Ibrahim Abdulaziz Subayr Al-Sabeat",,"Saudi Arabia",Centre-Back,Al-Faisaly,28848,250000,,,,,,,,,
1190034,"Malik Hamza","Malik Hamza Attia Rajih, مالك حمزة راجح،",,"Saudi Arabia","Attacking Midfield",Al-Faisaly,28848,25000,,,,,,,,,
